,filename,style,in_train,who
561,45572.jpg,Renaissance,True,Kayvon
562,58880.jpg,Art Nouveau (Modern),True,Kayvon
563,28824.jpg,Impressionism,True,Kayvon
564,86767.jpg,Renaissance,True,Kayvon
565,39573.jpg,Post-Impressionism,True,Kayvon
566,75180.jpg,Expressionism,True,Kayvon
567,31728.jpg,Expressionism,True,Kayvon
568,90572.jpg,Impressionism,True,Kayvon
569,94579.jpg,Art Nouveau (Modern),True,Kayvon
570,76860.jpg,Realism,True,Kayvon
571,35082.jpg,Post-Impressionism,True,Kayvon
572,9911.jpg,Renaissance,True,Kayvon
573,17538.jpg,Renaissance,False,Kayvon
574,11593.jpg,Renaissance,True,Kayvon
575,68333.jpg,Baroque,True,Kayvon
576,49643.jpg,Art Nouveau (Modern),True,Kayvon
577,80463.jpg,Impressionism,True,Kayvon
578,94107.jpg,Renaissance,True,Kayvon
579,98867.jpg,Art Nouveau (Modern),True,Kayvon
580,3862.jpg,Renaissance,True,Kayvon
581,69402.jpg,Renaissance,True,Kayvon
582,87923.jpg,Expressionism,True,Kayvon
583,68838.jpg,Expressionism,True,Kayvon
584,26042.jpg,Impressionism,True,Kayvon
585,39578.jpg,Realism,False,Kayvon
586,66372.jpg,Realism,False,Kayvon
587,20090.jpg,Impressionism,True,Kayvon
588,92035.jpg,Art Nouveau (Modern),False,Kayvon
589,50768.jpg,Baroque,True,Kayvon
590,100236.jpg,Impressionism,True,Kayvon
591,84011.jpg,Post-Impressionism,True,Kayvon
592,101455.jpg,Art Nouveau (Modern),True,Kayvon
593,74100.jpg,Baroque,False,Kayvon
594,29580.jpg,Baroque,True,Kayvon
595,64864.jpg,Post-Impressionism,True,Kayvon
596,70276.jpg,Renaissance,True,Kayvon
597,25842.jpg,Renaissance,True,Kayvon
598,16692.jpg,Impressionism,True,Kayvon
599,41950.jpg,Renaissance,True,Kayvon
600,51574.jpg,Renaissance,True,Kayvon
601,87724.jpg,Expressionism,True,Kayvon
602,33374.jpg,Renaissance,True,Kayvon
603,2764.jpg,Realism,True,Kayvon
604,19446.jpg,Post-Impressionism,False,Kayvon
605,102678.jpg,Renaissance,True,Kayvon
606,97071.jpg,Expressionism,True,Kayvon
607,86549.jpg,Impressionism,True,Kayvon
608,82494.jpg,Renaissance,True,Kayvon
609,90907.jpg,Renaissance,True,Kayvon
610,20440.jpg,Impressionism,True,Kayvon
611,19538.jpg,Renaissance,True,Kayvon
612,69147.jpg,Post-Impressionism,True,Kayvon
613,92970.jpg,Renaissance,True,Kayvon
614,94593.jpg,Post-Impressionism,False,Kayvon
615,101399.jpg,Art Nouveau (Modern),False,Kayvon
616,23540.jpg,Art Nouveau (Modern),True,Kayvon
617,75994.jpg,Post-Impressionism,True,Kayvon
618,27768.jpg,Renaissance,True,Kayvon
619,2009.jpg,Realism,True,Kayvon
620,44772.jpg,Expressionism,True,Kayvon
621,50374.jpg,Art Nouveau (Modern),True,Kayvon
622,42746.jpg,Renaissance,True,Kayvon
623,64480.jpg,Impressionism,False,Kayvon
624,71951.jpg,Post-Impressionism,True,Kayvon
625,35275.jpg,Art Nouveau (Modern),True,Kayvon
626,72492.jpg,Renaissance,True,Kayvon
627,88572.jpg,Renaissance,True,Kayvon
628,65355.jpg,Realism,True,Kayvon
629,55888.jpg,Realism,True,Kayvon
630,8521.jpg,Impressionism,True,Kayvon
631,51030.jpg,Renaissance,False,Kayvon
632,63776.jpg,Impressionism,True,Kayvon
633,75320.jpg,Expressionism,True,Kayvon
634,61368.jpg,Baroque,True,Kayvon
635,5729.jpg,Expressionism,False,Kayvon
636,93669.jpg,Expressionism,True,Kayvon
637,74537.jpg,Art Nouveau (Modern),True,Kayvon
638,17973.jpg,Realism,False,Kayvon
639,99465.jpg,Art Nouveau (Modern),True,Kayvon
640,98645.jpg,Impressionism,True,Kayvon
641,78955.jpg,Post-Impressionism,True,Kayvon
642,85174.jpg,Post-Impressionism,True,Kayvon
643,96135.jpg,Post-Impressionism,True,Kayvon
644,26697.jpg,Post-Impressionism,True,Kayvon
645,89363.jpg,Renaissance,True,Kayvon
646,16139.jpg,Impressionism,True,Kayvon
647,21356.jpg,Renaissance,True,Kayvon
648,39731.jpg,Art Nouveau (Modern),False,Kayvon
649,40595.jpg,Renaissance,True,Kayvon
650,100883.jpg,Renaissance,True,Kayvon
651,47767.jpg,Post-Impressionism,True,Kayvon
652,60034.jpg,Post-Impressionism,False,Kayvon
653,20712.jpg,Post-Impressionism,True,Kayvon
654,44333.jpg,Art Nouveau (Modern),True,Kayvon
655,71323.jpg,Art Nouveau (Modern),False,Kayvon
656,7131.jpg,Expressionism,True,Kayvon
657,12093.jpg,Renaissance,True,Kayvon
658,30276.jpg,Renaissance,True,Kayvon
659,67028.jpg,Renaissance,True,Kayvon
660,84393.jpg,Post-Impressionism,True,Kayvon
661,70645.jpg,Post-Impressionism,True,Kayvon
662,91127.jpg,Impressionism,True,Kayvon
663,55878.jpg,Renaissance,False,Kayvon
664,82348.jpg,Renaissance,True,Kayvon
665,83980.jpg,Renaissance,True,Kayvon
666,78093.jpg,Renaissance,False,Kayvon
667,62534.jpg,Impressionism,True,Kayvon
668,11113.jpg,Post-Impressionism,False,Kayvon
669,13102.jpg,Medieval,True,Kayvon
670,67034.jpg,Post-Impressionism,True,Kayvon
671,23268.jpg,Realism,True,Kayvon
672,46369.jpg,Post-Impressionism,True,Kayvon
673,7959.jpg,Impressionism,False,Kayvon
674,94093.jpg,Post-Impressionism,False,Kayvon
675,99102.jpg,Renaissance,True,Kayvon
676,41649.jpg,Impressionism,True,Kayvon
677,4524.jpg,Renaissance,True,Kayvon
678,82975.jpg,Post-Impressionism,True,Kayvon
679,98016.jpg,Renaissance,True,Kayvon
680,95060.jpg,Renaissance,False,Kayvon
681,61388.jpg,Post-Impressionism,True,Kayvon
682,90295.jpg,Renaissance,True,Kayvon
683,26275.jpg,Post-Impressionism,True,Kayvon
684,102688.jpg,Renaissance,True,Kayvon
685,94525.jpg,Art Nouveau (Modern),True,Kayvon
686,27886.jpg,Post-Impressionism,True,Kayvon
687,29097.jpg,Renaissance,True,Kayvon
688,21133.jpg,Post-Impressionism,True,Kayvon
689,65540.jpg,Expressionism,True,Kayvon
690,86578.jpg,Baroque,True,Kayvon
691,80535.jpg,Art Nouveau (Modern),True,Kayvon
692,60863.jpg,Renaissance,True,Kayvon
693,98715.jpg,Baroque,True,Kayvon
694,48139.jpg,Art Nouveau (Modern),True,Kayvon
695,43038.jpg,Expressionism,True,Kayvon
696,20965.jpg,Renaissance,True,Kayvon
697,102677.jpg,Realism,False,Kayvon
698,56994.jpg,Renaissance,True,Kayvon
699,97171.jpg,Art Nouveau (Modern),True,Kayvon
700,64467.jpg,Post-Impressionism,True,Kayvon
701,40663.jpg,Renaissance,True,Kayvon
702,14326.jpg,Realism,True,Kayvon
703,94634.jpg,Baroque,True,Kayvon
704,98230.jpg,Renaissance,True,Kayvon
705,8605.jpg,Post-Impressionism,True,Kayvon
706,97894.jpg,Realism,True,Kayvon
707,67128.jpg,Realism,False,Kayvon
708,34873.jpg,Post-Impressionism,False,Kayvon
709,53503.jpg,Art Nouveau (Modern),True,Kayvon
710,71137.jpg,Renaissance,False,Kayvon
711,23858.jpg,Post-Impressionism,True,Kayvon
712,80202.jpg,Renaissance,True,Kayvon
713,29757.jpg,Post-Impressionism,True,Kayvon
714,91655.jpg,Impressionism,True,Kayvon
715,3774.jpg,Renaissance,False,Kayvon
716,58658.jpg,Impressionism,True,Kayvon
717,91919.jpg,Renaissance,True,Kayvon
718,5711.jpg,Renaissance,True,Kayvon
719,50315.jpg,Art Nouveau (Modern),True,Kayvon
720,98027.jpg,Post-Impressionism,True,Kayvon
721,48157.jpg,Renaissance,True,Kayvon
722,14705.jpg,Impressionism,True,Kayvon
723,22521.jpg,Realism,True,Kayvon
724,61167.jpg,Impressionism,True,Kayvon
725,7566.jpg,Renaissance,True,Kayvon
726,73799.jpg,Renaissance,True,Kayvon
727,28913.jpg,Renaissance,True,Kayvon
728,101743.jpg,Baroque,True,Kayvon
729,81137.jpg,Renaissance,False,Kayvon
730,77382.jpg,Renaissance,False,Kayvon
731,77076.jpg,Renaissance,True,Kayvon
732,84095.jpg,Art Nouveau (Modern),True,Kayvon
733,62378.jpg,Renaissance,False,Kayvon
734,2385.jpg,Renaissance,False,Kayvon
735,65524.jpg,Expressionism,True,Kayvon
736,56513.jpg,Renaissance,True,Kayvon
737,14174.jpg,Renaissance,True,Kayvon
738,49922.jpg,Baroque,True,Kayvon
739,94777.jpg,Renaissance,True,Kayvon
740,14784.jpg,Renaissance,True,Kayvon
741,67467.jpg,Renaissance,True,Kayvon
742,25493.jpg,Impressionism,True,Kayvon
743,24265.jpg,Renaissance,True,Kayvon
744,628.jpg,Art Nouveau (Modern),True,Kayvon
745,27193.jpg,Renaissance,False,Kayvon
746,67541.jpg,Art Nouveau (Modern),True,Kayvon
747,49528.jpg,Renaissance,True,Kayvon
748,55807.jpg,Renaissance,True,Kayvon
749,94565.jpg,Renaissance,True,Kayvon
750,34815.jpg,Post-Impressionism,False,Kayvon
751,96144.jpg,Impressionism,False,Kayvon
752,4429.jpg,Renaissance,True,Kayvon
753,11233.jpg,Impressionism,True,Kayvon
754,33753.jpg,Renaissance,True,Kayvon
755,26759.jpg,Renaissance,True,Kayvon
756,59845.jpg,Impressionism,True,Kayvon
757,86250.jpg,Renaissance,True,Kayvon
758,48334.jpg,Realism,True,Kayvon
759,40803.jpg,Renaissance,False,Kayvon
760,62255.jpg,Renaissance,False,Kayvon
761,53904.jpg,Renaissance,True,Kayvon
762,46895.jpg,Renaissance,True,Kayvon
763,39872.jpg,Realism,True,Kayvon
764,76269.jpg,Post-Impressionism,True,Kayvon
765,32237.jpg,Post-Impressionism,True,Kayvon
766,7467.jpg,Renaissance,True,Kayvon
767,23220.jpg,Renaissance,False,Kayvon
768,32817.jpg,Realism,True,Kayvon
769,321.jpg,Art Nouveau (Modern),True,Kayvon
770,86143.jpg,Renaissance,True,Kayvon
771,33311.jpg,Renaissance,True,Kayvon
772,49805.jpg,Renaissance,True,Kayvon
773,41650.jpg,Art Nouveau (Modern),True,Kayvon
774,25404.jpg,Renaissance,True,Kayvon
775,62274.jpg,Renaissance,True,Kayvon
776,87903.jpg,Post-Impressionism,True,Kayvon
777,62543.jpg,Art Nouveau (Modern),True,Kayvon
778,98183.jpg,Expressionism,True,Kayvon
779,77409.jpg,Post-Impressionism,True,Kayvon
780,73444.jpg,Renaissance,True,Kayvon
781,95239.jpg,Post-Impressionism,True,Kayvon
782,95098.jpg,Renaissance,True,Kayvon
783,26488.jpg,Post-Impressionism,False,Kayvon
784,21287.jpg,Renaissance,True,Kayvon
785,82391.jpg,Renaissance,True,Kayvon
786,53267.jpg,Realism,True,Kayvon
787,51232.jpg,Renaissance,True,Kayvon
788,32186.jpg,Post-Impressionism,True,Kayvon
789,4899.jpg,Realism,True,Kayvon
790,92319.jpg,Post-Impressionism,True,Kayvon
791,74226.jpg,Renaissance,True,Kayvon
792,71069.jpg,Post-Impressionism,True,Kayvon
793,72602.jpg,Impressionism,True,Kayvon
794,87963.jpg,Renaissance,True,Kayvon
795,101518.jpg,Renaissance,True,Kayvon
796,64398.jpg,Renaissance,True,Kayvon
797,24248.jpg,Renaissance,True,Kayvon
798,86962.jpg,Medieval,True,Kayvon
799,89219.jpg,Realism,True,Kayvon
800,68723.jpg,Art Nouveau (Modern),True,Kayvon
801,60631.jpg,Realism,True,Kayvon
802,65427.jpg,Post-Impressionism,True,Kayvon
803,101111.jpg,Art Nouveau (Modern),True,Kayvon
804,86656.jpg,Renaissance,True,Kayvon
805,65443.jpg,Baroque,True,Kayvon
806,2570.jpg,Impressionism,False,Kayvon
807,38878.jpg,Expressionism,True,Kayvon
808,59491.jpg,Renaissance,False,Kayvon
809,5425.jpg,Renaissance,True,Kayvon
810,43439.jpg,Realism,True,Kayvon
811,59350.jpg,Post-Impressionism,True,Kayvon
812,91991.jpg,Post-Impressionism,True,Kayvon
813,50589.jpg,Post-Impressionism,False,Kayvon
814,21759.jpg,Renaissance,True,Kayvon
815,33800.jpg,Impressionism,True,Kayvon
816,46083.jpg,Impressionism,True,Kayvon
817,71608.jpg,Renaissance,True,Kayvon
818,16134.jpg,Post-Impressionism,True,Kayvon
819,43931.jpg,Baroque,False,Kayvon
820,90093.jpg,Impressionism,False,Kayvon
821,85879.jpg,Baroque,True,Kayvon
822,46347.jpg,Renaissance,True,Kayvon
823,75455.jpg,Impressionism,True,Kayvon
824,84265.jpg,Baroque,False,Kayvon
825,62073.jpg,Realism,True,Kayvon
826,15562.jpg,Impressionism,True,Kayvon
827,89582.jpg,Renaissance,False,Kayvon
828,91548.jpg,Impressionism,True,Kayvon
829,50915.jpg,Renaissance,True,Kayvon
830,97043.jpg,Baroque,True,Kayvon
831,68105.jpg,Renaissance,True,Kayvon
832,33283.jpg,Post-Impressionism,True,Kayvon
833,5875.jpg,Renaissance,False,Kayvon
834,62253.jpg,Impressionism,False,Kayvon
835,81498.jpg,Baroque,True,Kayvon
836,957.jpg,Realism,True,Kayvon
837,87253.jpg,Renaissance,True,Kayvon
838,28503.jpg,Art Nouveau (Modern),False,Kayvon
839,44311.jpg,Impressionism,False,Kayvon
840,1877.jpg,Realism,False,Kayvon
841,25955.jpg,Post-Impressionism,True,Kayvon
842,89707.jpg,Expressionism,True,Kayvon
843,86281.jpg,Renaissance,True,Kayvon
844,91713.jpg,Art Nouveau (Modern),False,Kayvon
845,72739.jpg,Renaissance,True,Kayvon
846,100283.jpg,Impressionism,True,Kayvon
847,100152.jpg,Impressionism,True,Kayvon
848,18699.jpg,Renaissance,True,Kayvon
849,53388.jpg,Post-Impressionism,True,Kayvon
850,22331.jpg,Post-Impressionism,False,Kayvon
851,37160.jpg,Impressionism,True,Kayvon
852,77555.jpg,Renaissance,True,Kayvon
853,21623.jpg,Renaissance,True,Kayvon
854,88516.jpg,Realism,True,Kayvon
855,93521.jpg,Impressionism,True,Kayvon
856,39702.jpg,Expressionism,True,Kayvon
857,85049.jpg,Post-Impressionism,True,Kayvon
858,88170.jpg,Impressionism,False,Kayvon
859,78280.jpg,Impressionism,True,Kayvon
860,45152.jpg,Baroque,False,Kayvon
861,64979.jpg,Expressionism,True,Kayvon
862,50112.jpg,Expressionism,True,Kayvon
863,68879.jpg,Baroque,True,Kayvon
864,58847.jpg,Realism,False,Kayvon
865,7275.jpg,Realism,True,Kayvon
866,99780.jpg,Renaissance,True,Kayvon
867,100541.jpg,Realism,True,Kayvon
868,97994.jpg,Realism,True,Kayvon
869,66255.jpg,Baroque,True,Kayvon
870,29724.jpg,Baroque,True,Kayvon
871,1559.jpg,Expressionism,True,Kayvon
872,67895.jpg,Realism,True,Kayvon
873,11296.jpg,Renaissance,True,Kayvon
874,11295.jpg,Impressionism,True,Kayvon
875,14061.jpg,Post-Impressionism,True,Kayvon
876,66162.jpg,Expressionism,True,Kayvon
877,20989.jpg,Realism,False,Kayvon
878,63492.jpg,Renaissance,True,Kayvon
879,52876.jpg,Art Nouveau (Modern),True,Kayvon
880,25730.jpg,Renaissance,True,Kayvon
881,50226.jpg,Renaissance,True,Kayvon
882,24589.jpg,Expressionism,False,Kayvon
883,78914.jpg,Post-Impressionism,True,Kayvon
884,7614.jpg,Impressionism,True,Kayvon
885,65691.jpg,Realism,True,Kayvon
886,56418.jpg,Impressionism,True,Kayvon
887,62391.jpg,Art Nouveau (Modern),True,Kayvon
888,77677.jpg,Post-Impressionism,True,Kayvon
889,84017.jpg,Impressionism,True,Kayvon
890,91491.jpg,Realism,True,Kayvon
891,78182.jpg,Realism,False,Kayvon
892,44022.jpg,Impressionism,True,Kayvon
893,80049.jpg,Renaissance,True,Kayvon
894,48088.jpg,Renaissance,True,Kayvon
895,2177.jpg,Renaissance,True,Kayvon
896,64314.jpg,Realism,True,Kayvon
897,87224.jpg,Art Nouveau (Modern),True,Kayvon
898,90219.jpg,Realism,False,Kayvon
899,53847.jpg,Renaissance,True,Kayvon
900,72688.jpg,Renaissance,True,Kayvon
901,71795.jpg,Baroque,False,Kayvon
902,48410.jpg,Realism,False,Kayvon
903,37145.jpg,Renaissance,True,Kayvon
904,9156.jpg,Post-Impressionism,True,Kayvon
905,15075.jpg,Renaissance,True,Kayvon
906,48879.jpg,Renaissance,True,Kayvon
907,97978.jpg,Realism,True,Kayvon
908,31376.jpg,Renaissance,True,Kayvon
909,25299.jpg,Impressionism,True,Kayvon
910,96231.jpg,Impressionism,True,Kayvon
911,33623.jpg,Realism,True,Kayvon
912,16901.jpg,Expressionism,True,Kayvon
913,84733.jpg,Impressionism,False,Kayvon
914,7187.jpg,Renaissance,True,Kayvon
915,79483.jpg,Expressionism,False,Kayvon
916,42660.jpg,Impressionism,True,Kayvon
917,11288.jpg,Impressionism,False,Kayvon
918,27153.jpg,Renaissance,False,Kayvon
919,8222.jpg,Renaissance,True,Kayvon
920,1680.jpg,Baroque,True,Kayvon
921,3603.jpg,Impressionism,True,Kayvon
922,71254.jpg,Impressionism,False,Kayvon
923,28594.jpg,Impressionism,True,Kayvon
924,50080.jpg,Renaissance,False,Kayvon
925,53074.jpg,Realism,True,Kayvon
926,91789.jpg,Baroque,True,Kayvon
927,90352.jpg,Impressionism,True,Kayvon
928,33773.jpg,Realism,True,Kayvon
929,25270.jpg,Renaissance,False,Kayvon
930,15509.jpg,Renaissance,False,Kayvon
931,101834.jpg,Medieval,False,Kayvon
932,52938.jpg,Realism,True,Kayvon
933,18894.jpg,Art Nouveau (Modern),True,Kayvon
934,73057.jpg,Post-Impressionism,True,Kayvon
935,69548.jpg,Post-Impressionism,True,Kayvon
936,63091.jpg,Impressionism,True,Kayvon
937,18039.jpg,Renaissance,True,Kayvon
938,28604.jpg,Renaissance,True,Kayvon
939,8508.jpg,Realism,True,Kayvon
940,62470.jpg,Realism,True,Kayvon
941,37175.jpg,Renaissance,True,Kayvon
942,34071.jpg,Art Nouveau (Modern),True,Kayvon
943,82842.jpg,Impressionism,True,Kayvon
944,88361.jpg,Medieval,True,Kayvon
945,49077.jpg,Art Nouveau (Modern),True,Kayvon
946,36886.jpg,Impressionism,False,Kayvon
947,21262.jpg,Renaissance,True,Kayvon
948,89286.jpg,Renaissance,True,Kayvon
949,5443.jpg,Renaissance,True,Kayvon
950,98202.jpg,Renaissance,True,Kayvon
951,16161.jpg,Renaissance,True,Kayvon
952,12944.jpg,Realism,False,Kayvon
953,12173.jpg,Impressionism,False,Kayvon
954,41234.jpg,Renaissance,False,Kayvon
955,23523.jpg,Impressionism,True,Kayvon
956,89950.jpg,Renaissance,True,Kayvon
957,32362.jpg,Baroque,False,Kayvon
958,81650.jpg,Renaissance,True,Kayvon
959,47623.jpg,Post-Impressionism,True,Kayvon
960,33351.jpg,Impressionism,False,Kayvon
961,8339.jpg,Renaissance,True,Kayvon
962,48340.jpg,Renaissance,True,Kayvon
963,54021.jpg,Renaissance,False,Kayvon
964,83045.jpg,Renaissance,True,Kayvon
965,95494.jpg,Impressionism,True,Kayvon
966,96415.jpg,Post-Impressionism,False,Kayvon
967,52552.jpg,Art Nouveau (Modern),True,Kayvon
968,23053.jpg,Renaissance,False,Kayvon
969,99158.jpg,Renaissance,False,Kayvon
970,4609.jpg,Renaissance,False,Kayvon
971,50977.jpg,Impressionism,True,Kayvon
972,84731.jpg,Baroque,True,Kayvon
973,58952.jpg,Impressionism,True,Kayvon
974,86741.jpg,Art Nouveau (Modern),True,Kayvon
975,85074.jpg,Renaissance,False,Kayvon
976,13931.jpg,Expressionism,False,Kayvon
977,26979.jpg,Impressionism,True,Kayvon
978,49056.jpg,Art Nouveau (Modern),False,Kayvon
979,20745.jpg,Impressionism,True,Kayvon
980,58972.jpg,Impressionism,True,Kayvon
981,86791.jpg,Renaissance,True,Kayvon
982,91187.jpg,Art Nouveau (Modern),True,Kayvon
983,5701.jpg,Impressionism,True,Kayvon
984,56624.jpg,Renaissance,False,Kayvon
985,25870.jpg,Baroque,True,Kayvon
986,17037.jpg,Renaissance,True,Kayvon
987,55593.jpg,Expressionism,True,Kayvon
988,80525.jpg,Renaissance,True,Kayvon
989,17412.jpg,Impressionism,False,Kayvon
990,21055.jpg,Art Nouveau (Modern),False,Kayvon
991,84508.jpg,Realism,True,Kayvon
992,1053.jpg,Renaissance,True,Kayvon
993,88273.jpg,Renaissance,True,Kayvon
994,38252.jpg,Impressionism,True,Kayvon
995,56451.jpg,Renaissance,False,Kayvon
996,76222.jpg,Impressionism,True,Kayvon
997,87298.jpg,Renaissance,True,Kayvon
998,1458.jpg,Renaissance,True,Kayvon
999,57620.jpg,Impressionism,False,Kayvon
1000,56080.jpg,Renaissance,False,Kayvon
1001,34888.jpg,Impressionism,True,Kayvon
1002,71402.jpg,Renaissance,True,Kayvon
1003,11308.jpg,Impressionism,True,Kayvon
1004,35666.jpg,Renaissance,True,Kayvon
1005,90143.jpg,Renaissance,True,Kayvon
1006,7394.jpg,Baroque,True,Kayvon
1007,78776.jpg,Renaissance,True,Kayvon
1008,82725.jpg,Renaissance,True,Kayvon
1009,19915.jpg,Impressionism,False,Kayvon
1010,89252.jpg,Renaissance,True,Kayvon
1011,7150.jpg,Renaissance,False,Kayvon
1012,48284.jpg,Art Nouveau (Modern),True,Kayvon
1013,10332.jpg,Renaissance,True,Kayvon
1014,88812.jpg,Realism,True,Kayvon
1015,52950.jpg,Renaissance,True,Kayvon
1016,18076.jpg,Realism,True,Kayvon
1017,54582.jpg,Realism,True,Kayvon
1018,12357.jpg,Renaissance,True,Kayvon
1019,70292.jpg,Impressionism,True,Kayvon
1020,14399.jpg,Expressionism,True,Kayvon
1021,81127.jpg,Renaissance,True,Kayvon
1022,86389.jpg,Impressionism,True,Kayvon
1023,16871.jpg,Art Nouveau (Modern),True,Kayvon
1024,93339.jpg,Post-Impressionism,True,Kayvon
1025,40130.jpg,Impressionism,True,Kayvon
1026,61312.jpg,Realism,True,Kayvon
1027,65984.jpg,Renaissance,True,Kayvon
1028,56479.jpg,Renaissance,True,Kayvon
1029,4808.jpg,Impressionism,True,Kayvon
1030,7618.jpg,Renaissance,True,Kayvon
1031,9295.jpg,Impressionism,False,Kayvon
1032,97509.jpg,Impressionism,True,Kayvon
1033,52497.jpg,Renaissance,True,Kayvon
1034,60071.jpg,Baroque,True,Kayvon
1035,13849.jpg,Renaissance,True,Kayvon
1036,9865.jpg,Impressionism,True,Kayvon
1037,73262.jpg,Expressionism,True,Kayvon
1038,30419.jpg,Art Nouveau (Modern),True,Kayvon
1039,28382.jpg,Art Nouveau (Modern),False,Kayvon
1040,18860.jpg,Baroque,False,Kayvon
1041,6891.jpg,Renaissance,True,Kayvon
1042,18870.jpg,Baroque,True,Kayvon
1043,46066.jpg,Post-Impressionism,True,Kayvon
1044,20316.jpg,Realism,True,Kayvon
1045,14390.jpg,Realism,True,Kayvon
1046,102948.jpg,Realism,True,Kayvon
1047,15127.jpg,Impressionism,True,Kayvon
1048,60098.jpg,Renaissance,True,Kayvon
1049,61049.jpg,Renaissance,True,Kayvon
1050,19626.jpg,Art Nouveau (Modern),False,Kayvon
1051,75059.jpg,Renaissance,True,Kayvon
1052,24766.jpg,Impressionism,True,Kayvon
1053,95079.jpg,Impressionism,True,Kayvon
1054,62551.jpg,Renaissance,True,Kayvon
1055,10639.jpg,Post-Impressionism,True,Kayvon
1056,101348.jpg,Art Nouveau (Modern),True,Kayvon
1057,34153.jpg,Expressionism,False,Kayvon
1058,48691.jpg,Post-Impressionism,True,Kayvon
1059,4832.jpg,Post-Impressionism,False,Kayvon
1060,63358.jpg,Renaissance,False,Kayvon
1061,41261.jpg,Realism,True,Kayvon
1062,6765.jpg,Realism,False,Kayvon
1063,17274.jpg,Post-Impressionism,True,Kayvon
1064,7402.jpg,Realism,True,Kayvon
1065,25444.jpg,Post-Impressionism,True,Kayvon
1066,94961.jpg,Realism,True,Kayvon
1067,88410.jpg,Baroque,False,Kayvon
1068,92152.jpg,Expressionism,True,Kayvon
1069,5923.jpg,Art Nouveau (Modern),True,Kayvon
1070,5900.jpg,Realism,True,Kayvon
1071,21360.jpg,Renaissance,True,Kayvon
1072,39824.jpg,Impressionism,False,Kayvon
1073,81334.jpg,Impressionism,True,Kayvon
1074,9513.jpg,Realism,True,Kayvon
1075,12934.jpg,Realism,True,Kayvon
1076,29001.jpg,Baroque,False,Kayvon
1077,36821.jpg,Art Nouveau (Modern),True,Kayvon
1078,4407.jpg,Renaissance,True,Kayvon
1079,32599.jpg,Realism,True,Kayvon
1080,59610.jpg,Realism,False,Kayvon
1081,45167.jpg,Realism,True,Kayvon
1082,36748.jpg,Realism,True,Kayvon
1083,30144.jpg,Realism,True,Kayvon
1084,53821.jpg,Post-Impressionism,True,Kayvon
1085,82314.jpg,Renaissance,True,Kayvon
1086,11988.jpg,Realism,True,Kayvon
1087,57905.jpg,Impressionism,False,Kayvon
1088,70962.jpg,Post-Impressionism,True,Kayvon
1089,66642.jpg,Art Nouveau (Modern),True,Kayvon
1090,99375.jpg,Baroque,True,Kayvon
1091,89047.jpg,Post-Impressionism,True,Kayvon
1092,68067.jpg,Post-Impressionism,True,Kayvon
1093,38130.jpg,Baroque,False,Kayvon
1094,43448.jpg,Impressionism,True,Kayvon
1095,90844.jpg,Renaissance,True,Kayvon
1096,58184.jpg,Post-Impressionism,True,Kayvon
1097,48826.jpg,Renaissance,True,Kayvon
1098,30653.jpg,Renaissance,False,Kayvon
1099,25512.jpg,Art Nouveau (Modern),True,Kayvon
1100,28623.jpg,Realism,True,Kayvon
1101,66430.jpg,Art Nouveau (Modern),True,Kayvon
1102,35574.jpg,Art Nouveau (Modern),True,Kayvon
1103,6672.jpg,Renaissance,True,Kayvon
1104,28031.jpg,Renaissance,True,Kayvon
1105,47941.jpg,Renaissance,True,Kayvon
1106,88631.jpg,Expressionism,False,Kayvon
1107,9887.jpg,Expressionism,True,Kayvon
1108,51081.jpg,Renaissance,False,Kayvon
1109,49080.jpg,Renaissance,True,Kayvon
1110,28415.jpg,Art Nouveau (Modern),True,Kayvon
1111,21472.jpg,Renaissance,True,Kayvon
1112,76335.jpg,Post-Impressionism,True,Kayvon
1113,71866.jpg,Art Nouveau (Modern),False,Kayvon
1114,34390.jpg,Art Nouveau (Modern),True,Kayvon
1115,43209.jpg,Post-Impressionism,False,Kayvon
